sp_id	sp_gq_id	age	sex
936843399	450000107	19	M
936843398	450000107	19	M
936843397	450000107	21	M
936843396	450000107	19	M
936843395	450000107	24	M
936843394	450000107	20	M
936843393	450000107	19	M
936843392	450000107	20	M
936843391	450000107	19	M
936843390	450000107	24	M
936843389	450000107	19	M
936843388	450000107	21	M
936843387	450000107	18	M
936843386	450000107	18	M
936842977	450000107	18	M
936842976	450000107	19	M
936842975	450000107	19	M
936842974	450000107	23	M
936842973	450000107	19	M
936842972	450000107	21	M
936842971	450000107	19	M
936842970	450000107	20	M
936842969	450000107	21	M
936842968	450000107	18	M
936842967	450000107	18	M
936842966	450000107	21	M
936842965	450000107	21	M
936842964	450000107	19	M
936842963	450000107	19	M
936842962	450000107	19	M
936842961	450000107	23	M
936842960	450000107	21	M
936842959	450000107	19	M
936842958	450000107	22	M
936842957	450000107	19	M
936842956	450000107	20	M
936842955	450000107	21	M
936842954	450000107	21	M
936842953	450000107	19	M
936842952	450000107	18	M
936842951	450000107	19	M
936842950	450000107	18	M
936842949	450000107	18	M
936842948	450000107	19	M
936842947	450000107	18	M
936842946	450000107	19	M
936842945	450000107	18	M
936842944	450000107	18	M
936842943	450000107	23	M
936842942	450000107	22	M
936842941	450000107	22	M
936842940	450000107	23	M
936842939	450000107	20	M
936842938	450000107	18	M
936842937	450000107	18	M
936842936	450000107	18	M
936842935	450000107	22	M
936842934	450000107	18	M
936842933	450000107	20	M
936842932	450000107	20	M
936842931	450000107	21	M
936842930	450000107	22	M
936842929	450000107	19	M
936842928	450000107	21	M
936842927	450000107	19	M
936842926	450000107	20	M
936842925	450000107	24	M
936842924	450000107	19	M
936842923	450000107	24	M
936842922	450000107	24	M
936842921	450000107	23	M
936842920	450000107	18	M
936842919	450000107	27	M
936842918	450000107	49	M
936842917	450000107	19	M
936842916	450000107	19	M
936842915	450000107	18	M
936842914	450000107	18	M
936842913	450000107	19	M
936842912	450000107	18	M
936842911	450000107	20	M
936842910	450000107	19	M
936842909	450000107	20	M
936842908	450000107	20	M
936842907	450000107	18	M
936842906	450000107	17	M
936842905	450000107	17	M
936842904	450000107	16	M
936842903	450000107	17	M
936843385	450000107	18	M
936843384	450000107	21	M
936843383	450000107	19	M
936843382	450000107	19	M
936843381	450000107	31	M
936843380	450000107	19	M
936843379	450000107	18	M
936843378	450000107	18	M
936843377	450000107	18	M
936843376	450000107	18	M
936843375	450000107	22	M
936843374	450000107	19	M
936843373	450000107	19	M
936843372	450000107	20	M
936843371	450000107	25	M
936843370	450000107	21	M
936843369	450000107	21	M
936843368	450000107	19	M
936843367	450000107	18	M
936843366	450000107	22	M
936843365	450000107	27	M
936843364	450000107	18	M
936843363	450000107	18	M
936843362	450000107	24	M
936843361	450000107	21	M
936843360	450000107	24	M
936843359	450000107	19	M
936843358	450000107	18	M
936843357	450000107	24	M
936843356	450000107	19	M
936843355	450000107	19	M
936843354	450000107	19	M
936843353	450000107	21	M
936843352	450000107	22	M
936843351	450000107	28	M
936843350	450000107	22	M
936843349	450000107	20	M
936843348	450000107	21	M
936843347	450000107	19	M
936843346	450000107	20	M
936843345	450000107	19	M
936843344	450000107	22	M
936843343	450000107	19	M
936843342	450000107	19	M
936843341	450000107	19	M
936843340	450000107	19	M
936843339	450000107	21	M
936843338	450000107	24	M
936843337	450000107	23	M
936843336	450000107	18	M
936843335	450000107	20	M
936843334	450000107	23	M
936843333	450000107	18	M
936843332	450000107	20	M
936843331	450000107	26	M
936843330	450000107	20	M
936843329	450000107	20	M
936843328	450000107	20	M
936843327	450000107	20	M
936843326	450000107	18	M
936843325	450000107	22	M
936843324	450000107	19	M
936843323	450000107	21	M
936843322	450000107	19	M
936843321	450000107	23	M
936843320	450000107	22	M
936843319	450000107	21	M
936843318	450000107	19	M
936843317	450000107	19	M
936843316	450000107	18	M
936843315	450000107	23	M
936843314	450000107	19	M
936843313	450000107	20	M
936843312	450000107	18	M
936843311	450000107	31	M
936843310	450000107	22	M
936843309	450000107	19	M
936843308	450000107	22	M
936843307	450000107	20	M
936843306	450000107	19	M
936843305	450000107	20	M
936843304	450000107	19	M
936843303	450000107	19	M
936843302	450000107	19	M
936843301	450000107	22	M
936843300	450000107	21	M
936843299	450000107	48	M
936843298	450000107	19	M
936843297	450000107	19	M
936843296	450000107	18	M
936843295	450000107	19	M
936843294	450000107	21	M
936843293	450000107	19	M
936843292	450000107	18	M
936843291	450000107	19	M
936843290	450000107	19	M
936843289	450000107	20	M
936843288	450000107	19	M
936843287	450000107	19	M
936843286	450000107	18	M
936843285	450000107	20	M
936843284	450000107	19	M
936843283	450000107	24	M
936843282	450000107	19	M
936843281	450000107	32	M
936843280	450000107	24	M
936843279	450000107	19	M
936843278	450000107	22	M
936843277	450000107	20	M
936843276	450000107	20	M
936843275	450000107	18	M
936843274	450000107	19	M
936843273	450000107	20	M
936843272	450000107	19	M
936843271	450000107	23	M
936843270	450000107	20	M
936843269	450000107	19	M
936843268	450000107	21	M
936843267	450000107	19	M
936843266	450000107	19	M
936843265	450000107	18	M
936843264	450000107	43	M
936843263	450000107	19	M
936843262	450000107	18	M
936843261	450000107	19	M
936843260	450000107	22	M
936843259	450000107	22	M
936843258	450000107	21	M
936843257	450000107	19	M
936843256	450000107	18	M
936843255	450000107	23	M
936843254	450000107	24	M
936843253	450000107	22	M
936843252	450000107	21	M
936843251	450000107	21	M
936843250	450000107	18	M
936843249	450000107	19	M
936843248	450000107	19	M
936843247	450000107	23	M
936843246	450000107	18	M
936843245	450000107	22	M
936843244	450000107	19	M
936843243	450000107	18	M
936843242	450000107	18	M
936843241	450000107	19	M
936843240	450000107	19	M
936843239	450000107	22	M
936843238	450000107	24	M
936843237	450000107	19	M
936843236	450000107	22	M
936843235	450000107	19	M
936843234	450000107	20	M
936843222	450000107	18	M
936843233	450000107	20	M
936843232	450000107	34	M
936843221	450000107	22	M
936843231	450000107	24	M
936843230	450000107	21	M
936843220	450000107	22	M
936843219	450000107	23	M
936843218	450000107	18	M
936843217	450000107	41	M
936843216	450000107	18	M
936843215	450000107	21	M
936843214	450000107	18	M
936843213	450000107	29	M
936843212	450000107	19	M
936843211	450000107	19	M
936843210	450000107	21	M
936843229	450000107	21	M
936843228	450000107	18	M
936843227	450000107	19	M
936843226	450000107	19	M
936843225	450000107	20	M
936843224	450000107	19	M
936843603	450000107	22	F
936843602	450000107	21	F
936843601	450000107	19	F
936843600	450000107	23	F
936843599	450000107	21	F
936843598	450000107	18	F
936843597	450000107	22	F
936843596	450000107	21	F
936843595	450000107	19	F
936843594	450000107	23	F
936843593	450000107	19	F
936843592	450000107	21	F
936843591	450000107	19	F
936843590	450000107	29	F
936843589	450000107	19	F
936843588	450000107	18	F
936843587	450000107	18	F
936843586	450000107	22	F
936843585	450000107	21	F
936843584	450000107	21	F
936843583	450000107	19	F
936843582	450000107	19	F
936843581	450000107	20	F
936843580	450000107	19	F
936843579	450000107	21	F
936843578	450000107	19	F
936843577	450000107	18	F
936843576	450000107	20	F
936843575	450000107	23	F
936843574	450000107	21	F
936843573	450000107	23	F
936843572	450000107	19	F
936843571	450000107	19	F
936843570	450000107	19	F
936843569	450000107	18	F
936843568	450000107	19	F
936843567	450000107	22	F
936843566	450000107	19	F
936843565	450000107	26	F
936843564	450000107	19	F
936843563	450000107	22	F
936843562	450000107	19	F
936843561	450000107	20	F
936843560	450000107	19	F
936843558	450000107	20	F
936848711	450004089	19	M
936848712	450004089	20	M
936848713	450004089	18	M
936848732	450004089	18	F
936848738	450004089	21	F
936848766	450004089	18	F
936848737	450004089	21	F
936848767	450004089	20	F
936848768	450004089	21	F
936848728	450004089	19	F
936848736	450004089	22	F
936848731	450004089	19	F
936848730	450004089	19	F
936848729	450004089	20	F
936848829	450004089	19	F
936848828	450004089	18	F
936848827	450004089	18	F
936848833	450004089	22	F
936848911	450004089	19	F
936848912	450004089	19	F
936848913	450004089	22	F
936848826	450004089	19	F
936848825	450004089	19	F
936848824	450004089	21	F
936848823	450004089	19	F
936848822	450004089	22	F
936848821	450004089	19	F
936848820	450004089	20	F
936848819	450004089	20	F
936848818	450004089	21	F
936848817	450004089	29	F
936848816	450004089	24	F
936848815	450004089	18	F
936848686	450004089	22	M
936848687	450004089	18	M
936848814	450004089	20	F
936848688	450004089	19	M
936848689	450004089	19	M
936848690	450004089	21	M
936848691	450004089	19	M
936848692	450004089	21	M
936848693	450004089	18	M
936848694	450004089	19	M
936848695	450004089	19	M
936848696	450004089	24	M
936848697	450004089	19	M
936848698	450004089	19	M
936848699	450004089	18	M
936848700	450004089	19	M
936848701	450004089	23	M
936848702	450004089	18	M
936848813	450004089	19	F
936848812	450004089	19	F
936848811	450004089	18	F
936848810	450004089	19	F
936848809	450004089	30	F
936848703	450004089	21	M
936848808	450004089	19	F
936848832	450004089	23	F
936848910	450004089	24	F
936848914	450004089	19	F
936848704	450004089	23	M
936848705	450004089	21	M
936848834	450004089	22	F
936848909	450004089	23	F
936848735	450004089	19	F
936848908	450004089	18	F
936848907	450004089	19	F
936848906	450004089	18	F
936848905	450004089	18	F
936848904	450004089	19	F
936848903	450004089	22	F
936848902	450004089	23	F
936848727	450004089	21	F
936848901	450004089	19	F
936848900	450004089	20	F
936848726	450004089	19	F
936848725	450004089	19	F
936848724	450004089	19	F
936848723	450004089	18	F
936848722	450004089	22	F
936848721	450004089	20	F
936848720	450004089	18	F
936848719	450004089	22	F
936848761	450004089	20	F
936848760	450004089	21	F
936848718	450004089	19	F
936848717	450004089	19	F
936848716	450004089	17	F
936848715	450004089	17	F
936848714	450004089	19	M
936848899	450004089	19	F
936848898	450004089	24	F
936848897	450004089	19	F
936848896	450004089	19	F
936848759	450004089	19	F
936848758	450004089	18	F
936848757	450004089	20	F
936848756	450004089	19	F
936848895	450004089	19	F
936848755	450004089	21	F
936848754	450004089	25	F
936848894	450004089	18	F
936848893	450004089	22	F
936848892	450004089	19	F
936848891	450004089	20	F
936848890	450004089	19	F
936848889	450004089	18	F
936848888	450004089	18	F
936848887	450004089	18	F
936848886	450004089	30	F
936848885	450004089	19	F
936848835	450004089	19	F
936848836	450004089	18	F
936848837	450004089	18	F
936848884	450004089	18	F
936848915	450004089	24	F
936848831	450004089	21	F
936848830	450004089	21	F
936848838	450004089	21	F
936848839	450004089	21	F
936848840	450004089	19	F
936848841	450004089	19	F
936848842	450004089	18	F
936848843	450004089	19	F
936848844	450004089	21	F
936848845	450004089	19	F
936848846	450004089	24	F
936848847	450004089	19	F
936848848	450004089	19	F
936848849	450004089	21	F
936848753	450004089	19	F
936848752	450004089	19	F
936848751	450004089	25	F
936848750	450004089	25	F
936848749	450004089	19	F
936848883	450004089	20	F
936848882	450004089	19	F
936848881	450004089	24	F
936848880	450004089	19	F
936848879	450004089	18	F
936848878	450004089	19	F
936848877	450004089	19	F
936848876	450004089	18	F
936848875	450004089	23	F
936848874	450004089	19	F
936848873	450004089	22	F
936848872	450004089	19	F
936848739	450004089	19	F
936848740	450004089	19	F
936848741	450004089	18	F
936848742	450004089	20	F
936848871	450004089	19	F
936848870	450004089	19	F
936848869	450004089	21	F
936848800	450004089	21	F
936848801	450004089	19	F
936848802	450004089	24	F
936848803	450004089	18	F
936848868	450004089	18	F
936848762	450004089	19	F
936848867	450004089	27	F
936848866	450004089	19	F
936848774	450004089	18	F
936848775	450004089	21	F
936848776	450004089	24	F
936848777	450004089	19	F
936848778	450004089	21	F
936848779	450004089	18	F
936848780	450004089	20	F
936848781	450004089	20	F
936848782	450004089	19	F
936848783	450004089	19	F
936848784	450004089	19	F
936848785	450004089	23	F
936848786	450004089	19	F
936848787	450004089	19	F
936848788	450004089	19	F
936848865	450004089	19	F
936848864	450004089	24	F
936848863	450004089	19	F
936848862	450004089	18	F
936848861	450004089	19	F
936848860	450004089	21	F
936848859	450004089	21	F
936848858	450004089	18	F
936848857	450004089	19	F
936848856	450004089	18	F
936848855	450004089	19	F
936848854	450004089	19	F
936848853	450004089	19	F
936848852	450004089	19	F
936848851	450004089	21	F
936848850	450004089	19	F
936848743	450004089	21	F
936848744	450004089	19	F
936848745	450004089	21	F
936848746	450004089	18	F
936848747	450004089	19	F
936848748	450004089	22	F
936848804	450004089	18	F
936848805	450004089	28	F
936848806	450004089	18	F
936848807	450004089	19	F
936848773	450004089	29	F
936848772	450004089	19	F
936848771	450004089	23	F
936848770	450004089	19	F
936848769	450004089	20	F
936848789	450004089	20	F
936848734	450004089	23	F
936848733	450004089	18	F
936848790	450004089	21	F
936848791	450004089	18	F
936848792	450004089	20	F
936848793	450004089	19	F
936848794	450004089	18	F
936848795	450004089	24	F
936848796	450004089	18	F
936848797	450004089	19	F
936848798	450004089	20	F
936848799	450004089	18	F
936848763	450004089	19	F
936848764	450004089	18	F
936848765	450004089	19	F
936848706	450004089	31	M
936848707	450004089	19	M
936848708	450004089	20	M
936848709	450004089	21	M
936848710	450004089	19	M
936844066	450004090	19	F
936844067	450004090	18	F
936844068	450004090	24	F
936844069	450004090	21	F
936844070	450004090	19	F
936844071	450004090	19	F
936844072	450004090	23	F
936844073	450004090	18	F
936844074	450004090	22	F
936844075	450004090	18	F
936844076	450004090	23	F
936844077	450004090	20	F
936844166	450004090	23	F
936844165	450004090	18	F
936843670	450004090	19	M
936843671	450004090	20	M
936843672	450004090	23	M
936843673	450004090	18	M
936843674	450004090	19	M
936843675	450004090	47	M
936843676	450004090	19	M
936843677	450004090	23	M
936843678	450004090	21	M
936843679	450004090	19	M
936843680	450004090	22	M
936843681	450004090	18	M
936843682	450004090	18	M
936843683	450004090	20	M
936843684	450004090	20	M
936843685	450004090	19	M
936843686	450004090	19	M
936843687	450004090	21	M
936843688	450004090	22	M
936843689	450004090	19	M
936843690	450004090	19	M
936843691	450004090	23	M
936843692	450004090	18	M
936843693	450004090	22	M
936843694	450004090	27	M
936843695	450004090	20	M
936843696	450004090	29	M
936843697	450004090	18	M
936843698	450004090	18	M
936843699	450004090	23	M
936843669	450004090	19	M
936844178	450004090	20	F
936844164	450004090	29	F
936844078	450004090	19	F
936844079	450004090	22	F
936844080	450004090	19	F
936844081	450004090	18	F
936844082	450004090	19	F
936844083	450004090	22	F
936844084	450004090	18	F
936844085	450004090	18	F
936844086	450004090	19	F
936844087	450004090	19	F
936844088	450004090	22	F
936843668	450004090	19	M
936843667	450004090	20	M
936843700	450004090	20	M
936843701	450004090	23	M
936843702	450004090	20	M
936843703	450004090	18	M
936843704	450004090	18	M
936843705	450004090	19	M
936843706	450004090	29	M
936843707	450004090	19	M
936843708	450004090	21	M
936843709	450004090	20	M
936843710	450004090	24	M
936843711	450004090	20	M
936843712	450004090	21	M
936843713	450004090	19	M
936843714	450004090	19	M
936843715	450004090	21	M
936843716	450004090	23	M
936843717	450004090	19	M
936843718	450004090	22	M
936843719	450004090	19	M
936843720	450004090	19	M
936843721	450004090	23	M
936843722	450004090	19	M
936843723	450004090	18	M
936844089	450004090	19	F
936843724	450004090	20	M
936843725	450004090	18	M
936843726	450004090	18	M
936843727	450004090	21	M
936843728	450004090	18	M
936843729	450004090	20	M
936843730	450004090	19	M
936843731	450004090	19	M
936843732	450004090	24	F
936843733	450004090	18	F
936843734	450004090	21	F
936843735	450004090	23	F
936843736	450004090	19	F
