,sp_id,sp_gq_id,age,sex
997,936843126,450000107,19,M
998,936843125,450000107,20,M
999,936843124,450000107,19,M
1000,936843123,450000107,19,M
1001,936843122,450000107,18,M
1002,936843121,450000107,21,M
1003,936843120,450000107,20,M
1004,936843119,450000107,19,M
1005,936843118,450000107,18,M
1006,936843117,450000107,19,M
1007,936843116,450000107,19,M
1008,936843115,450000107,20,M
1009,936843114,450000107,22,M
1010,936843113,450000107,19,M
1011,936843112,450000107,19,M
1012,936843111,450000107,19,M
1013,936843110,450000107,22,M
1014,936843109,450000107,24,M
1015,936843108,450000107,19,M
1016,936843107,450000107,18,M
1017,936843106,450000107,20,M
1018,936843105,450000107,21,M
1019,936843104,450000107,21,M
1020,936843103,450000107,19,M
1021,936843102,450000107,19,M
1022,936843101,450000107,18,M
1023,936843100,450000107,18,M
1024,936843099,450000107,20,M
1025,936843098,450000107,19,M
1026,936843097,450000107,19,M
1027,936843096,450000107,22,M
1028,936843095,450000107,18,M
1029,936843094,450000107,19,M
1030,936843093,450000107,18,M
1031,936843092,450000107,19,M
1032,936843091,450000107,24,M
1033,936843090,450000107,22,M
1034,936843089,450000107,18,M
1035,936843088,450000107,19,M
1036,936843087,450000107,20,M
1037,936843086,450000107,21,M
1038,936843085,450000107,23,M
1039,936843084,450000107,19,M
1040,936843083,450000107,19,M
1041,936843082,450000107,20,M
1042,936843081,450000107,19,M
1043,936843080,450000107,24,M
1044,936843079,450000107,24,M
1045,936843078,450000107,19,M
1046,936843077,450000107,19,M
1047,936843076,450000107,18,M
1048,936843075,450000107,24,M
1049,936843074,450000107,24,M
1050,936843073,450000107,19,M
1051,936843072,450000107,22,M
1052,936843071,450000107,20,M
1053,936843070,450000107,19,M
1054,936843069,450000107,23,M
1055,936843068,450000107,20,M
1056,936843067,450000107,22,M
1057,936843066,450000107,22,M
1058,936843065,450000107,18,M
1059,936843064,450000107,20,M
1060,936843063,450000107,19,M
1061,936843062,450000107,21,M
1062,936843061,450000107,20,M
1063,936843060,450000107,19,M
1064,936843059,450000107,22,M
1065,936843058,450000107,19,M
1066,936843057,450000107,22,M
1067,936843056,450000107,20,M
1068,936843055,450000107,20,M
1069,936843054,450000107,24,M
1070,936843053,450000107,18,M
1071,936843052,450000107,21,M
1072,936843051,450000107,22,M
1073,936843050,450000107,22,M
1074,936843049,450000107,19,M
1075,936843048,450000107,22,M
1076,936843047,450000107,19,M
1077,936843046,450000107,23,M
1078,936843045,450000107,19,M
1079,936843044,450000107,21,M
1080,936843043,450000107,19,M
1081,936843042,450000107,34,M
1082,936843041,450000107,20,M
1083,936843040,450000107,21,M
1084,936843039,450000107,26,M
1085,936843038,450000107,23,M
1086,936843037,450000107,18,M
1087,936843036,450000107,20,M
1088,936843035,450000107,19,M
1089,936843034,450000107,19,M
1090,936843033,450000107,19,M
1091,936843032,450000107,20,M
1092,936843031,450000107,24,M
1093,936843030,450000107,20,M
1094,936843029,450000107,21,M
1095,936843028,450000107,21,M
1096,936843027,450000107,19,M
1097,936843026,450000107,21,M
1098,936843025,450000107,22,M
1099,936843024,450000107,18,M
1100,936843023,450000107,19,M
1101,936843022,450000107,24,M
1102,936843021,450000107,18,M
1103,936843020,450000107,19,M
1104,936843019,450000107,19,M
1105,936843018,450000107,22,M
1106,936843017,450000107,19,M
1107,936843016,450000107,22,M
1108,936843015,450000107,19,M
1109,936843014,450000107,19,M
1110,936843013,450000107,19,M
1111,936843012,450000107,28,M
1112,936843011,450000107,22,M
1113,936843010,450000107,19,M
1114,936843009,450000107,24,M
1115,936843008,450000107,21,M
1116,936843007,450000107,19,M
1117,936843006,450000107,19,M
1118,936843005,450000107,21,M
1119,936843004,450000107,19,M
1120,936843003,450000107,22,M
1121,936843002,450000107,22,M
1122,936843001,450000107,19,M
1123,936843000,450000107,23,M
1124,936842999,450000107,21,M
1125,936842998,450000107,21,M
1126,936842997,450000107,20,M
1127,936842996,450000107,18,M
1128,936842995,450000107,21,M
1129,936842994,450000107,24,M
1130,936842993,450000107,28,M
1131,936842992,450000107,19,M
1132,936842991,450000107,19,M
1133,936842990,450000107,19,M
1134,936842989,450000107,23,M
1135,936842988,450000107,19,M
1136,936842987,450000107,27,M
1137,936842986,450000107,19,M
1138,936842985,450000107,19,M
1139,936842984,450000107,18,M
1140,936843416,450000107,19,M
1141,936843415,450000107,23,M
1142,936843414,450000107,18,M
1143,936843413,450000107,23,M
1144,936843412,450000107,21,M
1145,936843411,450000107,24,M
1146,936843410,450000107,19,M
1147,936843409,450000107,22,M
1148,936843408,450000107,19,M
1149,936843407,450000107,19,M
1150,936843406,450000107,19,M
1151,936843405,450000107,19,M
1152,936843404,450000107,18,M
1153,936843403,450000107,18,M
1154,936842983,450000107,18,M
1155,936842982,450000107,18,M
1156,936842981,450000107,20,M
1157,936842980,450000107,18,M
1158,936842979,450000107,21,M
1159,936842978,450000107,18,M
1160,936843402,450000107,21,M
1161,936843401,450000107,27,M
1162,936843400,450000107,21,M
1163,936843399,450000107,19,M
1164,936843398,450000107,19,M
1165,936843397,450000107,21,M
1166,936843396,450000107,19,M
1167,936843395,450000107,24,M
1168,936843394,450000107,20,M
1169,936843393,450000107,19,M
1170,936843392,450000107,20,M
1171,936843391,450000107,19,M
1172,936843390,450000107,24,M
1173,936843389,450000107,19,M
1174,936843388,450000107,21,M
1175,936843387,450000107,18,M
1176,936843386,450000107,18,M
1177,936842977,450000107,18,M
1178,936842976,450000107,19,M
1179,936842975,450000107,19,M
1180,936842974,450000107,23,M
1181,936842973,450000107,19,M
1182,936842972,450000107,21,M
1183,936842971,450000107,19,M
1184,936842970,450000107,20,M
1185,936842969,450000107,21,M
1186,936842968,450000107,18,M
1187,936842967,450000107,18,M
1188,936842966,450000107,21,M
1189,936842965,450000107,21,M
1190,936842964,450000107,19,M
1191,936842963,450000107,19,M
1192,936842962,450000107,19,M
1193,936842961,450000107,23,M
1194,936842960,450000107,21,M
1195,936842959,450000107,19,M
1196,936842958,450000107,22,M
1197,936842957,450000107,19,M
1198,936842956,450000107,20,M
1199,936842955,450000107,21,M
1200,936842954,450000107,21,M
1201,936842953,450000107,19,M
1202,936842952,450000107,18,M
1203,936842951,450000107,19,M
1204,936842950,450000107,18,M
1205,936842949,450000107,18,M
1206,936842948,450000107,19,M
1207,936842947,450000107,18,M
1208,936842946,450000107,19,M
1209,936842945,450000107,18,M
1210,936842944,450000107,18,M
1211,936842943,450000107,23,M
1212,936842942,450000107,22,M
1213,936842941,450000107,22,M
1214,936842940,450000107,23,M
1215,936842939,450000107,20,M
1216,936842938,450000107,18,M
1217,936842937,450000107,18,M
1218,936842936,450000107,18,M
1219,936842935,450000107,22,M
1220,936842934,450000107,18,M
1221,936842933,450000107,20,M
1222,936842932,450000107,20,M
1223,936842931,450000107,21,M
1224,936842930,450000107,22,M
1225,936842929,450000107,19,M
1226,936842928,450000107,21,M
1227,936842927,450000107,19,M
1228,936842926,450000107,20,M
1229,936842925,450000107,24,M
1230,936842924,450000107,19,M
1231,936842923,450000107,24,M
1232,936842922,450000107,24,M
1233,936842921,450000107,23,M
1234,936842920,450000107,18,M
1235,936842919,450000107,27,M
1236,936842918,450000107,49,M
1237,936842917,450000107,19,M
1238,936842916,450000107,19,M
1239,936842915,450000107,18,M
1240,936842914,450000107,18,M
1241,936842913,450000107,19,M
1242,936842912,450000107,18,M
1243,936842911,450000107,20,M
1244,936842910,450000107,19,M
1245,936842909,450000107,20,M
1246,936842908,450000107,20,M
1247,936842907,450000107,18,M
1248,936842906,450000107,17,M
1249,936842905,450000107,17,M
1250,936842904,450000107,16,M
1251,936842903,450000107,17,M
1252,936843385,450000107,18,M
1253,936843384,450000107,21,M
1254,936843383,450000107,19,M
1255,936843382,450000107,19,M
1256,936843381,450000107,31,M
1257,936843380,450000107,19,M
1258,936843379,450000107,18,M
1259,936843378,450000107,18,M
1260,936843377,450000107,18,M
1261,936843376,450000107,18,M
1262,936843375,450000107,22,M
1263,936843374,450000107,19,M
1264,936843373,450000107,19,M
1265,936843372,450000107,20,M
1266,936843371,450000107,25,M
1267,936843370,450000107,21,M
1268,936843369,450000107,21,M
1269,936843368,450000107,19,M
1270,936843367,450000107,18,M
1271,936843366,450000107,22,M
1272,936843365,450000107,27,M
1273,936843364,450000107,18,M
1274,936843363,450000107,18,M
1275,936843362,450000107,24,M
1276,936843361,450000107,21,M
1277,936843360,450000107,24,M
1278,936843359,450000107,19,M
1279,936843358,450000107,18,M
1280,936843357,450000107,24,M
1281,936843356,450000107,19,M
1282,936843355,450000107,19,M
1283,936843354,450000107,19,M
1284,936843353,450000107,21,M
1285,936843352,450000107,22,M
1286,936843351,450000107,28,M
1287,936843350,450000107,22,M
1288,936843349,450000107,20,M
1289,936843348,450000107,21,M
1290,936843347,450000107,19,M
1291,936843346,450000107,20,M
1292,936843345,450000107,19,M
1293,936843344,450000107,22,M
1294,936843343,450000107,19,M
1295,936843342,450000107,19,M
1296,936843341,450000107,19,M
1297,936843340,450000107,19,M
1298,936843339,450000107,21,M
1299,936843338,450000107,24,M
1300,936843337,450000107,23,M
1301,936843336,450000107,18,M
1302,936843335,450000107,20,M
1303,936843334,450000107,23,M
1304,936843333,450000107,18,M
1305,936843332,450000107,20,M
1306,936843331,450000107,26,M
1307,936843330,450000107,20,M
1308,936843329,450000107,20,M
1309,936843328,450000107,20,M
1310,936843327,450000107,20,M
1311,936843326,450000107,18,M
1312,936843325,450000107,22,M
1313,936843324,450000107,19,M
1314,936843323,450000107,21,M
1315,936843322,450000107,19,M
1316,936843321,450000107,23,M
1317,936843320,450000107,22,M
1318,936843319,450000107,21,M
1319,936843318,450000107,19,M
1320,936843317,450000107,19,M
1321,936843316,450000107,18,M
1322,936843315,450000107,23,M
1323,936843314,450000107,19,M
1324,936843313,450000107,20,M
1325,936843312,450000107,18,M
1326,936843311,450000107,31,M
1327,936843310,450000107,22,M
1328,936843309,450000107,19,M
1329,936843308,450000107,22,M
1330,936843307,450000107,20,M
1331,936843306,450000107,19,M
1332,936843305,450000107,20,M
1333,936843304,450000107,19,M
1334,936843303,450000107,19,M
1335,936843302,450000107,19,M
1336,936843301,450000107,22,M
1337,936843300,450000107,21,M
1338,936843299,450000107,48,M
1339,936843298,450000107,19,M
1340,936843297,450000107,19,M
1341,936843296,450000107,18,M
1342,936843295,450000107,19,M
1343,936843294,450000107,21,M
1344,936843293,450000107,19,M
1345,936843292,450000107,18,M
1346,936843291,450000107,19,M
1347,936843290,450000107,19,M
1348,936843289,450000107,20,M
1349,936843288,450000107,19,M
1350,936843287,450000107,19,M
1351,936843286,450000107,18,M
1352,936843285,450000107,20,M
1353,936843284,450000107,19,M
1354,936843283,450000107,24,M
1355,936843282,450000107,19,M
1356,936843281,450000107,32,M
1357,936843280,450000107,24,M
1358,936843279,450000107,19,M
1359,936843278,450000107,22,M
1360,936843277,450000107,20,M
1361,936843276,450000107,20,M
1362,936843275,450000107,18,M
1363,936843274,450000107,19,M
1364,936843273,450000107,20,M
1365,936843272,450000107,19,M
1366,936843271,450000107,23,M
1367,936843270,450000107,20,M
1368,936843269,450000107,19,M
1369,936843268,450000107,21,M
1370,936843267,450000107,19,M
1371,936843266,450000107,19,M
1372,936843265,450000107,18,M
1373,936843264,450000107,43,M
1374,936843263,450000107,19,M
1375,936843262,450000107,18,M
1376,936843261,450000107,19,M
1377,936843260,450000107,22,M
1378,936843259,450000107,22,M
1379,936843258,450000107,21,M
1380,936843257,450000107,19,M
1381,936843256,450000107,18,M
1382,936843255,450000107,23,M
1383,936843254,450000107,24,M
1384,936843253,450000107,22,M
1385,936843252,450000107,21,M
1386,936843251,450000107,21,M
1387,936843250,450000107,18,M
1388,936843249,450000107,19,M
1389,936843248,450000107,19,M
1390,936843247,450000107,23,M
1391,936843246,450000107,18,M
1392,936843245,450000107,22,M
1393,936843244,450000107,19,M
1394,936843243,450000107,18,M
1395,936843242,450000107,18,M
1396,936843241,450000107,19,M
1397,936843240,450000107,19,M
1398,936843239,450000107,22,M
1399,936843238,450000107,24,M
1400,936843237,450000107,19,M
1401,936843236,450000107,22,M
1402,936843235,450000107,19,M
1403,936843234,450000107,20,M
1404,936843222,450000107,18,M
1405,936843233,450000107,20,M
1406,936843232,450000107,34,M
1407,936843221,450000107,22,M
1408,936843231,450000107,24,M
1409,936843230,450000107,21,M
1410,936843220,450000107,22,M
1411,936843219,450000107,23,M
1412,936843218,450000107,18,M
1413,936843217,450000107,41,M
1414,936843216,450000107,18,M
1415,936843215,450000107,21,M
1416,936843214,450000107,18,M
1417,936843213,450000107,29,M
1418,936843212,450000107,19,M
1419,936843211,450000107,19,M
1420,936843210,450000107,21,M
1421,936843229,450000107,21,M
1422,936843228,450000107,18,M
1423,936843227,450000107,19,M
1424,936843226,450000107,19,M
1425,936843225,450000107,20,M
1426,936843224,450000107,19,M
1427,936843603,450000107,22,F
1428,936843602,450000107,21,F
1429,936843601,450000107,19,F
1430,936843600,450000107,23,F
1431,936843599,450000107,21,F
1432,936843598,450000107,18,F
1433,936843597,450000107,22,F
1434,936843596,450000107,21,F
1435,936843595,450000107,19,F
1436,936843594,450000107,23,F
1437,936843593,450000107,19,F
1438,936843592,450000107,21,F
1439,936843591,450000107,19,F
1440,936843590,450000107,29,F
1441,936843589,450000107,19,F
1442,936843588,450000107,18,F
1443,936843587,450000107,18,F
1444,936843586,450000107,22,F
1445,936843585,450000107,21,F
1446,936843584,450000107,21,F
1447,936843583,450000107,19,F
1448,936843582,450000107,19,F
1449,936843581,450000107,20,F
1450,936843580,450000107,19,F
1451,936843579,450000107,21,F
1452,936843578,450000107,19,F
1453,936843577,450000107,18,F
1454,936843576,450000107,20,F
1455,936843575,450000107,23,F
1456,936843574,450000107,21,F
1457,936843573,450000107,23,F
1458,936843572,450000107,19,F
1459,936843571,450000107,19,F
1460,936843570,450000107,19,F
1461,936843569,450000107,18,F
1462,936843568,450000107,19,F
1463,936843567,450000107,22,F
1464,936843566,450000107,19,F
1465,936843565,450000107,26,F
1466,936843564,450000107,19,F
1467,936843563,450000107,22,F
1468,936843562,450000107,19,F
1469,936843561,450000107,20,F
1470,936843560,450000107,19,F
1471,936843558,450000107,20,F
1472,936848711,450004089,19,M
1473,936848712,450004089,20,M
1474,936848713,450004089,18,M
1475,936848732,450004089,18,F
1476,936848738,450004089,21,F
1477,936848766,450004089,18,F
1478,936848737,450004089,21,F
1479,936848767,450004089,20,F
1480,936848768,450004089,21,F
1481,936848728,450004089,19,F
1482,936848736,450004089,22,F
1483,936848731,450004089,19,F
1484,936848730,450004089,19,F
1485,936848729,450004089,20,F
1486,936848829,450004089,19,F
1487,936848828,450004089,18,F
1488,936848827,450004089,18,F
1489,936848833,450004089,22,F
1490,936848911,450004089,19,F
1491,936848912,450004089,19,F
1492,936848913,450004089,22,F
1493,936848826,450004089,19,F
1494,936848825,450004089,19,F
1495,936848824,450004089,21,F
1496,936848823,450004089,19,F
1497,936848822,450004089,22,F
1498,936848821,450004089,19,F
1499,936848820,450004089,20,F
1500,936848819,450004089,20,F
1501,936848818,450004089,21,F
1502,936848817,450004089,29,F
1503,936848816,450004089,24,F
1504,936848815,450004089,18,F
1505,936848686,450004089,22,M
1506,936848687,450004089,18,M
1507,936848814,450004089,20,F
1508,936848688,450004089,19,M
1509,936848689,450004089,19,M
1510,936848690,450004089,21,M
1511,936848691,450004089,19,M
1512,936848692,450004089,21,M
1513,936848693,450004089,18,M
1514,936848694,450004089,19,M
1515,936848695,450004089,19,M
1516,936848696,450004089,24,M
1517,936848697,450004089,19,M
1518,936848698,450004089,19,M
1519,936848699,450004089,18,M
1520,936848700,450004089,19,M
1521,936848701,450004089,23,M
1522,936848702,450004089,18,M
1523,936848813,450004089,19,F
1524,936848812,450004089,19,F
1525,936848811,450004089,18,F
1526,936848810,450004089,19,F
1527,936848809,450004089,30,F
1528,936848703,450004089,21,M
1529,936848808,450004089,19,F
1530,936848832,450004089,23,F
1531,936848910,450004089,24,F
1532,936848914,450004089,19,F
1533,936848704,450004089,23,M
1534,936848705,450004089,21,M
1535,936848834,450004089,22,F
1536,936848909,450004089,23,F
